,URL
"U.S. Diffusion Index, Industrial Production, One Month Span, 15-26 Industries, Seasonally Adjusted 02/1923-12/1939",https://data.nber.org/databases/macrohistory/rectdata/16/m16097b.dat
"U.S. Diffusion Index, Industrial Production, One Month Span, 15-26 Industries, Seasonally Adjusted 04/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16097c.dat
"U.S. Diffusion Index, Sales of Retail Stores, Twenty-Four Types Of Stores, Three Month Span, Seasonally Adjusted 03/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16100.dat
"U.S. Diffusion Index, Wholesale Prices, Manufactured Goods, Twenty-Three Commodity Groups, One Month Span 02/1947-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16101a.dat
"U.S. Diffusion Index, Wholesale Prices, Manufactured Goods, Twenty-Three Commodity Groups, One Month Span, Seasonally 02/1947-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16101b.dat
"U.S. Diffusion Index, Eight Roughly Coincident Indicators, Two-Six Month Span, Seasonally Adjusted 01/1946-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16102.dat
"U.S. Diffusion Index, Eighty-Two Roughly Coincident Indicators, One Month Span, Seasonally Adjusted 04/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16103.dat
"U.S. Diffusion Index, Eighty-Two Roughly Coincident Indicators, Three Month Span, Seasonally Adjusted 03/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16104.dat
"U.S. Diffusion Index, Five Lagging Indicators, One-Four Months Span, Seasonally Adjusted 01/1946-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16106.dat
"U.S. Diffusion Index, Sixteen Leading and Roughly Coincident Indicators, Two-Six Month Span, Seasonally Adjusted 05/1946-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16107.dat
"U.S. Diffusion Index, 279 Leading and Roughly Coincident Series, One Month Span, Seasonally Adjusted 04/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16108.dat
"U.S. Diffusion Index, 279 Leading and Roughly Coincident Series, Three Month Span, Seasonally Adjusted 03/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16109.dat
"U.S. Diffusion Index, Twenty-One Leading, Roughly Coincident, and Lagging Indicators, Seasonally Adjusted 01/1946-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16110.dat
"U.S. Diffusion Index, Forty-One Employment Series, Specific Cycle Span, Seasonally Adjusted 01/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16111.dat
"U.S. Diffusion Index, Seventy-Nine Production Series, Specific Cycle Span, Seasonally Adjusted 01/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16112.dat
"U.S. Diffusion Index, Thirty-Five Payrolls and Other Income Payment Series, Specific Cycle Span, Seasonally Adjusted 01/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16113.dat
"U.S. Diffusion Index, Eighty-Two Wholesale Price Series, Specific Cycle Span, Seasonally Adjusted 01/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16114.dat
"U.S. Diffusion Index, Twenty-Nine Roughly Coincident Indicators, Specific Cycle Span, Seasonally Adjusted 01/1885-12/1941",https://data.nber.org/databases/macrohistory/rectdata/16/m16115.dat
"U.S. Diffusion Index, Thirty Lagging Series, Specific Cycle Span, Seasonally Adjusted 01/1885-12/1941",https://data.nber.org/databases/macrohistory/rectdata/16/m16116.dat
"U.S. Diffusion Index, 404 Well-Conforming Series, Specific Cycle Span, Seasonally Adjusted 01/1885-12/1941",https://data.nber.org/databases/macrohistory/rectdata/16/m16117.dat
"U.S. Diffusion Index, 335 Poorly Conforming Series, Specific Cycle Span, Seasonally Adjusted 01/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16118.dat
"U.S. Diffusion Index, Cross-Section Sample, 153 Series, One Month Span, Seasonally Adjusted 02/1919-12/1941",https://data.nber.org/databases/macrohistory/rectdata/16/m16119.dat
"U.S. Diffusion Index, Cross-Section Sample, 153 Series, Twelve Month Span 07/1919-06/1941; 07/1947-06/1954",https://data.nber.org/databases/macrohistory/rectdata/16/m16120.dat
"U.S. Diffusion Index, All Inclusive Sample, 705 Series, Specific Cycle Span, Seasonally Adjusted 01/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16121.dat
"U.S. Diffusion Index, Common Stock Prices, Eighty-Six Industries, Three Month Span 03/1948-12/1958",https://data.nber.org/databases/macrohistory/rectdata/16/m16183.dat
"U.S. Diffusion Index, Profits After Taxes, 17-700 Corporations, One Quarter Span, Seasonally Adjusted SECOND,1920 - SECOND,1921",https://data.nber.org/databases/macrohistory/rectdata/16/q16025a.dat
"U.S. Diffusion Index, Profits After Taxes, 17-700 Corporations, One Quarter Span, Seasonally Adjusted SECOND,1921 - SECOND,1923",https://data.nber.org/databases/macrohistory/rectdata/16/q16025b.dat
"U.S. Diffusion Index, Profits After Taxes, 17-700 Corporations, One Quarter Span SECOND,1923 - SECOND,1949",https://data.nber.org/databases/macrohistory/rectdata/16/q16025c.dat
"U.S. Diffusion Index, Profits After Taxes, 17-700 Corporations, One Quarter Span, Seasonally Adjusted SECOND,1923 - SECOND,1949",https://data.nber.org/databases/macrohistory/rectdata/16/q16025d.dat
"U.S. Diffusion Index, Profits After Taxes, 17-700 Corporations, One Quarter Span FIRST,1947 - FOURTH,1953",https://data.nber.org/databases/macrohistory/rectdata/16/q16025e.dat
"U.S. Diffusion Index, Profits After Taxes, 17-700 Corporations, One Quarter Span, Seasonally Adjusted FIRST,1947 - FOURTH,1953",https://data.nber.org/databases/macrohistory/rectdata/16/q16025f.dat
"U.S. Diffusion Index, Profits After Taxes, 17-700 Corporations, One Quarter Span FIRST,1950 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16025g.dat
"U.S. Diffusion Index, Profits After Taxes, 17-700 Corporations, One Quarter Span, Seasonally Adjusted FIRST,1950 - THIRD,1964",https://data.nber.org/databases/macrohistory/rectdata/16/q16025h.dat
"U.S. Cumulated Net Diffusion Index, Profits of 17-700 Manufacturing Corporations, One Quarter Span, Seasonally SECOND,1920 - SECOND,1965",https://data.nber.org/databases/macrohistory/rectdata/16/q16046.dat
"U.S. Diffusion Index, New Capital Appropriations, 500 Manufacturing Companies, Four Quarter Span THIRD,1953 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16088.dat
"U.S. Diffusion Index, Profits, 1450 Manufacturers, Wholesalers and Retailers, Four Quarter Span THIRD,1948; FIRST,1949 - FIRST,1952; THIRD,1952 - FOURTH,1956; SECOND,1957 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16089a.dat
"U.S. Diffusion Index, Profits, 1450 Manufacturers, Wholesalers and Retailers, Four Quarter Span, Seasonally Adjusted SECOND,1949 - THIRD,1952; SECOND,1953 - SECOND,1957; FOURTH,1957 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16089b.dat
"U.S. Diffusion Index, Profits Per Dollar of Sales, Twenty-Two Manufacturing Industries, Four Quarter Span, Seasonally SECOND,1947 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16090.dat
"U.S. Diffusion Index, Profits After Taxes, 17-244 Corporations, Specific Cycle Span, Seasonally Adjusted FIRST,1920 - FIRST,1921",https://data.nber.org/databases/macrohistory/rectdata/16/q16094a.dat
"U.S. Diffusion Index, Profits After Taxes, 17-244 Corporations, Specific Cycle Span, Seasonally Adjusted FIRST,1921 - FIRST,1923",https://data.nber.org/databases/macrohistory/rectdata/16/q16094b.dat
"U.S. Diffusion Index, Profits After Taxes, 17-244 Corporations, Specific Cycle Span, Seasonally Adjusted FIRST,1923 - FIRST,1924",https://data.nber.org/databases/macrohistory/rectdata/16/q16094c.dat
"U.S. Diffusion Index, Profits After Taxes, 17-244 Corporations, Specific Cycle Span, Seasonally Adjusted FIRST,1924 - FIRST,1926",https://data.nber.org/databases/macrohistory/rectdata/16/q16094d.dat
"U.S. Diffusion Index, Profits After Taxes, 17-244 Corporations, Specific Cycle Span, Seasonally Adjusted FIRST,1926 - FIRST,1927",https://data.nber.org/databases/macrohistory/rectdata/16/q16094e.dat
"U.S. Diffusion Index, Profits After Taxes, 17-244 Corporations, Specific Cycle Span, Seasonally Adjusted FIRST,1927 - FIRST,1929",https://data.nber.org/databases/macrohistory/rectdata/16/q16094f.dat
"U.S. Diffusion Index, Profits After Taxes, 17-244 Corporations, Specific Cycle Span, Seasonally Adjusted FIRST,1929 - FIRST,1933",https://data.nber.org/databases/macrohistory/rectdata/16/q16094g.dat
"U.S. Diffusion Index, Profits After Taxes, 17-244 Corporations, Specific Cycle Span, Seasonally Adjusted FIRST,1933 - FOURTH,1938",https://data.nber.org/databases/macrohistory/rectdata/16/q16094h.dat
"U.S. Diffusion Index, Freight Carloadings, Nineteen Commodity Groups, Four Quarter Span FIRST,1927 - FOURTH,1939; FIRST,1946 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16098.dat
"U.S. Diffusion Index, Manufacturers' Sales, 800 Concerns, Four Quarter Span THIRD,1948 - FIRST,1952; THIRD,1952 - FOURTH,1956; SECOND,1957 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16099a.dat
"U.S. Diffusion Index, Manufacturers' Sales, 800 Concerns, Four Quarter Span, Seasonally Adjusted SECOND,1949 - THIRD,1952; SECOND,1953 - SECOND,1957; FOURTH,1957 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16099b.dat
"U.S. Diffusion Index, Plant and Equipment Expenditures, Actual And Expected, 19-22 Industries, Four Quarter Span THIRD,1947 - FOURTH,1958",https://data.nber.org/databases/macrohistory/rectdata/16/q16105.dat
